time,open,high,low,close,Volume,Volume MA
1517322600,282.6,284.736,281.22,281.76,131796419,93857101.2
1517409000,282.73,283.3,280.68,281.9,118948131,95471720.3
1517495400,281.07,283.06,280.68,281.58,90102470,95473323
1517581800,280.08,280.23,275.41,275.45,173174790,100100242.1
1517841000,273.45,275.85,263.31,263.93,294681820,110658133.35
1517927400,259.94,269.7,258.7,269.13,355026780,125543512.75
1518013800,268.5,272.36,267.58,267.67,167376100,131049619.9
1518100200,268.01,268.17,257.59,257.63,246449505,139893379.25
1518186600,260.8,263.61,252.92,261.5,283565310,150953572
1518445800,263.83,267.01,261.6644,265.34,143735976,153599567
1518532200,263.97,266.62,263.31,266,81223640,152332991.9
1518618600,264.31,270,264.3,269.59,120735685,152706836.2
1518705000,271.57,273.04,268.77,273.03,111200286,153230450.2
1518791400,272.32,275.32,272.27,273.11,160420135,154205452.05
1519137000,272.03,273.67,270.5,271.4,86369662,153957814.75
1519223400,271.9,274.72,269.94,270.05,98883740,154047766.75
1519309800,271.1,273.05,269.64,270.4,110511290,152832525.4
1519396200,271.79,274.71,271.25,274.71,92766428,153241481.15
1519655400,275.93,278.01,275.26,277.9,86491406,152178895.5
1519741800,278.11,278.92,274.36,274.43,99099165,152627936.9
1519828200,275.68,276.19,271.29,271.65,121907767,152133504.3
1519914600,271.41,273.17,266,267.7,176855077,155028851.6
1520001000,265.8,269.72,264.82,269.08,139083217,157477888.95
1520260200,267.73,272.89,267.61,272.19,97307387,153684518.8
1520346600,273.3,273.39,271.18,272.88,79213163,142911085.95
1520433000,270.42,273.18,270.2,272.78,87063502,129512922.05
1520519400,273.55,274.24,272.42,274.1,66901150,124489174.55
1520605800,275.7,278.87,275.34,278.87,113625335,117847966.05
1520861400,279.2,279.91,278.0801,278.52,71924793,107265940.2
1520947800,279.84,280.41,276.03,276.72,91968937,104677588.25
1521034200,277.81,278.02,274.67,275.3,105895079,105911160.2
1521120600,275.88,276.61,274.43,275,83433038,104046027.85
1521207000,274.5,275.39,274.14,274.2,100343673,103503197.2
1521466200,273.35,273.38,268.62,270.49,109208442,100942612.55
1521552600,270.94,271.67,270.18,270.95,59757271,99611993
1521639000,270.9,273.27,270.19,270.43,78709578,98603284.9
1521725400,267.91,268.87,263.36,263.67,148785916,100517016.2
1521811800,264.17,265.02,257.83,258.05,183534751,105055432.35
1522071000,262.13,265.43,259.41,265.11,141956102,107828667.15
1522157400,266.17,266.77,258.84,260.6,129941445,109370781.15
1522243800,260.75,262.64,258.58,259.83,146452306,110598008.1
1522330200,261.12,265.26,259.8389,263.15,124244790,107967493.75
1522675800,262.55,263.13,254.67,257.47,186286343,110327650.05
1522762200,258.87,261.31,256.84,260.77,119956861,111460123.75
1522848600,256.75,264.355,256.6,263.56,123715339,113685232.55
1522935000,265.55,266.64,264.32,265.64,82652618,113464688.35
1523021400,263.42,265.11,258,259.72,179521209,119095691.3
1523280600,261.37,264.84,259.9356,261,105442932,118686571.15
1523367000,264.27,266.04,262.98,265.15,105573736,120369018.3
1523453400,263.47,265.64,263.39,263.76,91140243,120327583.6
1523539800,265.26,267,265.06,265.93,68890480,118477353.65
1523626200,267.41,267.54,264.01,265.15,85079176,118559660.55
1523885400,267,268.2,266.07,267.33,63405287,116712741.25
1523971800,269.33,270.87,268.75,270.19,64682036,114486420.95
1524058200,270.69,271.3,269.87,270.39,57303857,114363750.25
1524144600,269.65,269.88,267.72,268.89,77655909,114311066.8
1524231000,268.81,269.06,265.61,266.61,99953133,111869427.65
1524490200,267.26,267.89,265.35,266.57,65557954,105970587.8
1524576600,267.73,267.9762,261.28,262.98,112885452,104517055.3
1524663000,262.91,264.13,260.85,263.63,103840948,103212030.45
1524749400,264.79,267.2452,264.29,266.31,67731942,99276012.25
1524835800,267,267.34,265.5,266.56,57053647,95916455.1
1525095000,267.26,267.89,264.43,264.51,82182324,90711254.15
1525181400,263.87,265.1,262.11,264.98,74203365,88423579.35
1525267800,264.76,265.68,262.76,263.2,86368943,86556259.55
1525354200,262.26,263.36,259.05,262.62,136311479,89239202.6
1525440600,261.52,266.7892,261.15,266.02,91222075,84824245.9
1525699800,266.89,268.02,266.11,266.92,55304907,82317344.65
1525786200,266.5,267.325,265.15,266.92,67499247,80413620.2
1525872600,267.68,269.865,267.09,269.5,59666143,78839915.2
1525959000,270.34,272.39,270.22,272.02,72063931,78998587.75
1526045400,272.16,273.15,271.58,272.85,59871511,77738204.5
1526304600,273.34,274.08,272.36,272.98,54790606,77307470.45
1526391000,271.59,271.61,270.03,271.1,87036036,78425170.45
1526477400,271.14,272.76,271.11,272.24,53942631,78257109.15
1526563800,271.94,273.23,271.13,272.01,56536400,77201133.7
1526650200,271.62,272.03,270.93,271.33,64367959,75421875
1526909400,273.01,273.98,271.3512,273.37,58025875,75045271.05
1526995800,273.96,274.25,272.24,272.61,52966358,72049316.35
1527082200,271.17,273.39,270.99,273.36,64694184,70091978.15
1527168600,272.91,273.22,270.78,272.8,76043827,70507572.4
1527255000,272.15,272.86,271.58,272.15,56374755,70473627.8
1527600600,270.31,271.17,267.76,269.02,115908607,72159941.95
1527687000,270.5,273.11,270.42,272.61,69678449,71933696.15
1527773400,272.15,272.49,270.255,270.94,93519941,72291246.05
1527859800,272.41,273.94,272.33,273.6,71258411,69038592.65
1528119000,274.53,275.185,274.26,274.9,45392351,66747106.45
1528205400,275.05,275.53,274.18,275.1,51135038,66538613
1528291800,275.79,277.52,275.09,277.4,62732215,66300261.4
1528378200,277.95,278.28,276.34,277.37,72969402,66965424.35
1528464600,276.85,278.25,276.66,278.19,72139719,66969213.75
1528723800,278.44,279.37,278.31,278.56,58892515,66920263.95
1528810200,279.03,279.33,278.19,278.92,72329028,67797185.05
1528896600,279.19,279.48,277.8,278.03,79070610,67398913.75
1528983000,279.01,279.33,278.0599,278.73,77097620,68556663.2
1529069400,276.6,277.51,275.35,277.13,120143175,71737001.95
1529328600,275.49,276.7,274.95,276.56,52917581,71164483.05
1529415000,274,275.75,273.53,275.5,97531510,73139764.8
1529501400,276.27,276.72,275.59,275.97,53785486,73180721.2
1529587800,275.96,275.98,273.68,274.24,71061404,73499082.2
1529674200,275.66,275.785,274.49,274.74,56612003,72527491
1529933400,273.44,273.6162,269.1,271,137854162,76601461.35
1530019800,271.64,272.56,270.79,271.6,68683211,74240191.55
1530106200,272.26,273.865,269.18,269.35,105110674,76011802.8
1530192600,269.29,271.75,268.49,270.89,76650517,75168331.6
1530279000,272.12,273.66,271.1495,271.28,97592499,76485036
1530538200,269.51,272.04,269.24,271.86,63554774,77393157.15
1530624600,272.87,272.98,270.42,270.9,42187071,76945758.8
1530797400,272.17,273.18,270.96,273.11,56925919,76655444
1530883800,273.14,275.84,272.715,275.42,66493696,76331658.7
1531143000,276.55,277.96,276.5,277.9,50550399,75252192.7
1531229400,278.41,279.01,278.08,278.9,51966829,74905908.4
1531315800,277.15,278.04,276.52,276.86,77054739,75142193.95
1531402200,278.28,279.43,277.6,279.37,60124687,74194897.8
1531488600,279.17,279.93,278.66,279.59,48234964,72751765
1531747800,279.64,279.803,278.84,279.34,48201038,69154658.15
1531834200,278.47,280.91,278.41,280.47,52315500,69124554.1
1531920600,280.56,281.18,280.06,281.06,44593465,66477651.85
1532007000,280.31,280.74,279.46,280,61412117,66858983.4
1532093400,279.77,280.48,279.5,279.68,82372729,67424549.65
1532352600,279.45,280.43,279.06,280.2,47047565,66946327.75
1532439000,281.79,282.56,280.63,281.61,68026935,63454966.4
1532525400,281.33,284.37,281.28,284.01,78882927,63964952.2
1532611800,283.2,284.11,283.09,283.34,57919495,61605393.25
1532698200,283.71,283.82,280.38,281.42,76783177,61612026.25
1532957400,281.51,281.69,279.36,279.95,63742508,59919526.7
1533043800,280.81,282.02,280.38,281.33,68570493,60170312.65
1533130200,281.56,282.13,280.1315,280.86,53853326,60753625.4
1533216600,279.39,282.58,279.16,282.39,63426363,61078647.6
1533303000,282.53,283.6577,282.33,283.6,53935386,60450732.1
1533562200,283.64,284.99,283.2015,284.64,39400887,59893256.5
1533648600,285.39,286.01,285.24,285.58,43196646,59454747.35
1533735000,285.39,285.91,284.94,285.46,42114551,57707737.95
1533821400,285.53,285.97,284.915,285.07,35716976,56487352.4
1533907800,283.45,284.055,282.36,283.16,77076044,57929406.4
1534167000,283.47,284.16,281.77,282.1,65732909,58805999.95
1534253400,282.92,284.17,282.4833,283.9,43842031,58382326.5
1534339800,282.38,282.54,280.16,281.78,102887320,61297019.25
1534426200,283.4,285.04,283.36,284.06,69967919,61724809.35
1534512600,283.83,285.5601,283.37,285.06,65618481,60887096.95
1534771800,285.57,285.97,285.06,285.67,39807490,60525093.2
1534858200,286.25,287.31,285.7135,286.34,67271983,60487345.6
1534944600,285.88,286.76,285.575,286.17,44993333,58792865.9
1535031000,285.97,286.94,285.43,285.79,49204851,58357133.7
1535117400,286.44,287.67,286.38,287.51,57487399,57392344.8
1535376600,288.86,289.9,288.68,289.78,57072377,57058838.25
1535463000,290.3,290.4175,289.4,289.92,46943472,55977487.2
1535549400,290.16,291.74,289.8854,291.48,61485514,56359096.6
1535635800,290.94,291.36,289.63,290.3,61229501,56249253.5
1535722200,289.84,290.81,289.29,290.31,66140838,56859526.1
1536067800,289.84,290.21,288.68,289.81,57594367,57769200.1
1536154200,289.41,289.64,287.89,289.03,72452437,59231989.65
1536240600,289.15,289.49,287,288.16,65909863,60421755.25
1536327000,286.98,288.7,286.71,287.6,73524824,62312147.65
1536586200,288.74,289.04,287.88,288.1,50210903,60968890.6
1536672600,287.37,289.55,286.975,289.05,50530492,60208769.75
1536759000,289.06,289.8,288.23,289.12,59810758,61007206.1
1536845400,290.32,291.0384,289.995,290.83,51034222,58414551.2
1536931800,291.06,291.27,290,290.88,55079875,57670149
1537191000,290.82,290.86,289.03,289.34,68244043,57801427.1
1537277400,289.58,291.58,289.55,290.91,61930407,58907572.95
1537363800,290.97,291.69,290.825,291.22,49080562,57998001.9
1537450200,292.64,293.94,291.2363,293.58,100360646,60766367.55
1537536600,293.09,293.22,291.81,291.99,105597145,63585982.25
1537795800,291.34,291.5,290.37,291.02,53409645,63382094.55
1537882200,291.53,291.65,290.4833,290.75,44370037,62746977.55
1537968600,290.91,292.24,289.41,289.88,79739674,64386787.65
1538055000,290.41,291.91,290.1,290.69,59249455,64274984.7
1538141400,289.99,291.28,289.95,290.72,70091385,64718078.9
1538400600,292.11,292.93,290.98,291.73,62078937,64514983.85
1538487000,291.56,292.355,291.14,291.56,47258227,63998176.85
1538573400,292.74,293.21,291.32,291.72,64694594,63610284.7
1538659800,291.18,291.24,287.66,289.44,111545910,65892087.05
1538746200,289.69,290.27,286.22,287.82,105961360,67513913.85
1539005400,287.05,288.22,285.5,287.82,87742172,69390477.3
1539091800,287.39,288.86,286.77,287.4,74338982,70580901.8
1539178200,286.83,286.91,277.88,278.3,214756170,78328172.4
1539264600,277.08,278.9,270.36,272.17,274840490,89518485.8
1539351000,276.77,277.09,272.37,275.95,183186492,95923816.65
1539610200,275.55,277.04,274.3,274.4,102263717,97624800.35
1539696600,276.6,280.82,276.07,280.4,118255834,100441071.7
1539783000,280.44,281.15,277.56,280.45,110625987,103518342.95
1539869400,279.4,280.07,274.97,276.4,134557525,105228186.9
1539955800,277.13,279.3,275.47,276.25,139901634,106943411.35
1540215000,277,277.36,274.41,275.01,82415812,108393719.7
1540301400,270.95,274.87,268.61,273.61,146352719,113492853.8
1540387800,273.33,273.76,264.7,265.32,177806697,118396204.95
1540474200,267.38,271.81,266.23,270.08,138061545,122336809.45
1540560600,265.92,271,262.29,265.33,201574596,128910970
1540819800,268.8,270.25,259.85,263.86,160749101,133844478.2
1540906200,263.67,268.12,263.12,267.77,157115995,139337366.6
1540992600,270.65,273.23,270.12,270.63,128296325,142517453.15
1541079000,271.6,273.73,270.38,273.51,99495037,141914909.5
1541165400,274.75,275.23,269.59,271.89,122634107,142748546.85
1541428200,272.44,274.01,271.35,273.39,65622482,141642562.35
1541514600,273.32,275.3,273.25,275.12,60085894,140929907.95
1541601000,277.56,281.1,277.08,281.01,102752099,135329704.4
1541687400,280.11,281.22,279.22,280.5,65584886,124866924.2
1541773800,279.03,279.24,276.18,277.76,98812561,120648227.65
1542033000,277.19,277.46,271.99,272.57,99673574,120518720.5
1542119400,273.09,275.325,271.25,272.06,98176610,119514759.3
1542205800,274.16,274.61,268.45,270.2,125335931,120250256.5
1542292200,268.78,273.54,267.0102,273.02,135101437,120277452.1
1542378600,271.79,274.75,271.21,273.73,126668040,119615772.4
1542637800,273.05,273.38,268.07,269.1,103061706,120648067.1
1542724200,265.36,267,263.15,264.12,136021311,120131496.7
1542810600,265.86,267.15,265.01,265.02,75563743,115019349
1542983400,263.18,264.8234,263.07,263.25,42807878,110256665.65
1543242600,265.78,267.75,265.34,267.5,79981362,104177003.95
1543329000,266.34,268.4,265.66,268.4,75502441,99914670.95
1543415400,269.6,274.58,268.3272,274.58,127629633,98440352.85
1543501800,273.71,275.55,272.43,273.98,82346420,96142857.6
1543588200,273.81,276.28,273.45,275.65,98204190,96078315.25
1543847400,280.28,280.4,277.505,279.3,103017719,95097495.85
1543933800,278.37,278.85,269.9,270.25,177986013,100715672.4
1544106600,265.92,269.97,262.44,269.84,204185411,107920648.25
1544193000,269.46,271.22,262.63,263.57,161018923,110833989.45
1544452200,263.37,265.1613,258.62,264.07,151445885,115127039.4
1544538600,267.66,267.87,262.48,264.13,121504431,116261632.9
1544625000,267.47,269,265.37,265.46,97976706,116176789.5
1544711400,266.52,267.49,264.12,265.37,96662717,116101094.85
1544797800,262.96,264.03,259.85,260.47,116961071,115682351.85
1545057000,259.4,260.65,253.525,255.36,165492257,117201892.85
1545143400,257.2,257.95,253.28,255.08,134515094,117594245.55
1545229800,255.17,259.4,249.35,251.26,214992763,123190798.4
1545316200,249.86,251.62,244.65,247.17,252053377,128992401.7
1545402600,246.74,249.71,239.98,240.7,255345633,137981496.2
1545661800,239.04,240.8355,234.27,234.34,147311588,143206681.7
1545834600,235.97,246.18,233.76,246.18,218485360,150131881.6
1545921000,242.57,248.29,238.96,248.07,186267342,155670126.65
1546007400,249.58,251.4,246.45,247.75,153100189,156943654.45
1546266600,249.56,250.19,247.47,249.92,144299370,160041301.95
1546439400,245.98,251.21,245.95,250.18,126925199,161477352.4
1546525800,248.23,248.57,243.67,244.21,144140692,163533501.05
1546612200,247.59,253.11,247.17,252.39,142628834,161765642.1
1546871400,252.69,255.95,251.69,254.38,103139100,156713326.55
1546957800,256.82,257.31,254,256.77,102512587,153788009.75
1547044200,257.56,258.91,256.19,257.97,95006554,150966043.2
1547130600,256.26,259.16,255.5,258.88,96823923,149732017.8
1547217000,257.68,259.0098,257.03,258.98,73858110,148526088
1547476200,256.86,258.3,256.41,257.4,70908227,147238363.5
1547562600,257.82,260.7,257.81,260.35,85208271,145650723.5
1547649000,260.83,261.9666,260.6,260.98,77636710,141257946.15
1547735400,260.01,263.92,259.96,262.96,96118435,139338113.2
1547821800,264.98,266.98,262.998,266.46,127900303,134983490.2
1548167400,264.82,265.06,261.06,262.86,115531183,128157380.5
1548253800,264.01,264.79,260.66,263.41,86030287,119691613.2
1548340200,263.21,264.2,262.08,263.55,59204139,115286240.75
1548426600,265.61,266.7,263.6595,265.78,96883358,109206140.65
1548685800,263.39,263.83,261.79,263.76,85613655,104173456.3
1548772200,263.92,264.55,262.48,263.41,66136334,99825263.55
1548858600,265.1,268.52,264.25,267.58,92473671,97233978.6
1548945000,267.51,270.47,267.27,269.93,104012073,96088322.3
1549031400,270.15,271.2,269.18,270.06,85782524,93170413.9
1549290600,270.11,272.03,269.36,271.96,60744844,89076214.4
1549377000,272.44,273.44,271.88,273.1,79552774,87896898.1
1549463400,272.79,273.34,271.92,272.74,58347791,85688658.3
1549549800,270.94,271.55,268.29,270.14,95481961,85712428.65
1549636200,268.75,270.58,267.83,270.47,75788861,84660675.55
1549895400,271.2,271.49,270.03,270.62,68021423,84368841.2
1549981800,272.42,274.52,272.34,274.1,72270221,84436940.9
1550068200,275.03,275.93,274.56,274.99,65277204,83440387.55
1550154600,273.78,275.64,272.87,274.38,83234396,83720271.85
1550241000,276.36,277.41,276.13,277.37,97088659,83768783.05
1550586600,276.4813,278.58,276.47,277.85,59120804,80329808.1
1550673000,277.81,278.92,277.25,278.41,76610767,78383787.3
1550759400,277.7,278.1,276.345,277.42,64214727,77293009.3
1550845800,278.11,279.36,277.4029,279.14,78114616,78238533.15
1551105000,280.73,281.31,279.43,279.52,69030699,76845900.2
1551191400,279.13,280.3,278.9,279.32,56844101,75407422.5
1551277800,278.52,279.59,277.48,279.2,56921570,74946684.3
1551364200,278.96,279.45,278.32,278.68,69268293,73786415.4
1551450600,280.44,280.88,278.82,280.42,78880548,72529839.15
1551709800,281.6,281.87,276.84,279.4,106494637,73565444.8
1551796200,279.54,279.76,278.41,279.02,59114559,73483930.55
1551882600,279.15,279.16,276.97,277.33,75039771,73258280.4
1551969000,276.83,276.99,274.07,275.01,94885089,75085145.3
1552055400,272.94,274.65,272.42,274.46,85795799,74600837.2
1552311000,275.26,278.62,275.23,278.44,65098897,74066339
1552397400,279.06,280.07,278.85,279.49,79667530,74648644.35
1552483800,280.48,282.38,280.3,281.34,80639153,75067090.95
1552570200,281.37,281.84,280.6662,281.16,67518366,75179149.05
1552656600,280.54,282.21,280.33,281.31,81308979,75082878.2
1552915800,281.55,282.66,281.3,282.33,62199806,73338435.55
1553002200,283.51,284.36,281.41,282.4,90268121,74895801.4
1553088600,282.16,283.5,280.32,281.55,84609210,75295723.55
1553175000,280.64,285.18,280.59,284.73,79550375,76062505.95
1553261400,283.22,283.8034,279.18,279.25,122659286,78289739.45
1553520600,278.87,280.1853,277.64,279.04,85575197,79116964.35
1553607000,280.99,282.18,279.56,281.12,68125920,79681055.3
1553693400,281.11,281.76,277.93,279.65,72224722,80446212.9
1553779800,280.35,281.21,279.07,280.71,56238545,79794725.5
1553866200,282.39,282.84,281.14,282.48,82186806,79960038.4
1554125400,284.7,286.16,284.4,285.83,77617945,78516203.8
1554211800,286.04,286.23,285.09,285.97,40070351,77563993.4
1554298200,287.32,287.76,285.75,286.42,68243202,77224164.95
1554384600,286.78,287.459,286.01,287.18,48997505,74929785.75
1554471000,287.92,288.63,287.6,288.57,58621729,73571082.25
1554730200,288.1,288.91,287.37,288.79,53566335,72994454.15
1554816600,287.72,288.08,286.7,287.31,66142316,72318193.45
1554903000,287.77,288.3899,287.31,288.29,52601499,70916310.75
1554989400,288.83,288.84,287.578,288.21,55093100,70295047.45
1555075800,290,290.47,288.261,290.16,69727782,69715987.6
1555335000,290.24,290.35,289.075,289.97,49596685,69085831.55
1555421400,290.95,291.01,289.5,290.16,52153197,67180085.35
1555507800,291.4,291.425,288.99,289.45,58268295,65863039.6
1555594200,290.1,290.32,288.66,290.02,68708513,65320946.5
1555939800,289.17,290.435,289.07,290.27,40160140,61195989.2
1556026200,290.68,293.14,290.42,292.88,52246633,59529561
1556112600,292.79,293.16,292.07,292.23,50392914,58642910.7
1556199000,292.12,292.78,290.73,292.05,57770862,57920217.7
1556285400,292.1,293.49,291.2401,293.41,50916423,57654111.6
1556544600,293.51,294.45,293.41,293.87,57197747,56404658.65
1556631000,293.49,294.34,291.92,294.02,81112081,56579365.45
1556717400,294.72,294.95,291.8,291.81,71671870,58159441.4
1556803800,291.68,292.7,289.52,291.18,65030170,57998789.8
1556890200,292.82,294.34,291.2998,294.03,56543653,58376097.2
1557149400,289.25,293.31,288.9,292.82,107198069,60804914.2
1557235800,290.15,290.81,285.81,287.93,144729908,65363092.85
1557322200,287.53,289.43,286.87,287.53,91568287,66634391.4
1557408600,285.23,287.33,283.3,286.66,103471104,69177871.65
1557495000,285.62,288.94,282.3,288.1,112429293,72044681.3
1557754200,282.42,283.49,279.93,280.86,127290527,74922818.55
1557840600,281.99,285.1,281.85,283.4,77003230,76293145.8
1557927000,281.59,285.77,281.36,285.06,73956407,77383306.3
1558013400,285.84,289.21,285.76,287.7,76749643,78307373.7
1558099800,285.14,288.6,285.1207,285.84,100353024,79889599.25
1558359000,284.06,285.43,283.12,283.95,62877610,81025472.75
1558445400,285.83,286.93,285.55,286.51,46847085,80755495.35
1558531800,285.45,286.69,285.1,285.63,49482472,80709973.25
1558618200,283.16,283.21,280.57,282.14,98733847,82758122.5
1558704600,283.74,284.2,282.09,282.78,55268095,82975706.1
1559050200,283.09,284.15,280.13,280.15,70029356,83617286.55
1559136600,278.91,279.36,276.71,278.27,104972927,84810328.85
1559223000,279.11,280.04,277.805,279.03,62523780,84352924.35
1559309400,276.2,277.12,275.24,275.27,86862782,85444554.95
1559568600,275.31,276.5521,273.09,274.57,96427952,87438769.9
1559655000,277.12,280.68,276.62,280.53,77231889,85940460.9
1559741400,282.33,282.99,280.32,282.96,71169717,82262451.35
1559827800,283.29,285.55,282.57,284.8,69430381,81155556.05
1559914200,285.93,288.85,285.74,287.65,74272199,79695610.8
1560173400,289.37,290.82,288.8734,288.97,60799053,77114098.8
1560259800,290.99,291.4,288.1805,288.9,58641325,73681638.7
1560346200,288.64,289.26,287.815,288.39,47096312,72186292.8
1560432600,289.4,289.98,288.62,289.58,48945156,70935730.25
1560519000,289.26,289.93,288.41,289.26,52324716,69714483.9
1560778200,289.52,290.22,289.18,289.37,39205709,66657118.15
1560864600,291.39,293.57,290.99,292.4,85434823,67784978.8
1560951000,292.55,293.65,291.47,293.06,78674377,69376343.4
1561037400,296.04,296.3093,293.1255,295.86,116570017,72730720.65
1561123800,294.13,295.52,293.76,294,83309466,71959501.6
1561383000,294.23,294.58,293.47,293.64,47582730,71575233.35
1561469400,293.7,293.73,290.64,290.76,82028656,72175198.35
1561555800,291.75,292.31,290.345,290.47,51584902,69505797.1
1561642200,291.31,292.06,290.89,291.5,40355239,68397370.05
1561728600,292.58,293.55,292.01,293,59350929,67021777.4
1561987800,296.68,296.92,294.33,295.66,79107474,66155753.5
1562074200,295.61,296.49,294.68,296.43,61504544,65369386.25
1562160600,297.18,298.82,297.02,298.8,40898896,63855845.2
1562333400,297.44,298.64,296.01,298.46,51677326,62968192.45
1562592600,297.01,298.2579,296.22,296.82,45841772,61546671.1
1562679000,295.54,297.52,295.48,297.19,41101279,60561782.4
1562765400,298.37,299.66,297.78,298.61,58595558,60559494.05
1562851800,299.32,299.58,298.2,299.31,50889481,60749152.5
1562938200,299.85,300.73,299.51,300.65,40354410,60319615.2
1563197400,301.13,301.13,300.19,300.75,33910261,59398892.45
1563283800,300.65,300.88,299.44,299.71,40567964,59467005.2
1563370200,299.75,299.93,297.74,297.74,44102443,57400386.2
1563456600,297.19,299.25,296.7,298.83,51701687,56051751.7
1563543000,300.04,300.07,296.96,297.17,71081238,53777312.75
1563802200,297.61,298.5,297.04,297.9,43687404,51796209.65
1563888600,299.14,300.03,298.22,300.03,44657973,51649971.8
1563975000,299.19,301.44,299.09,301.44,47213232,49909200.6
1564061400,300.94,301,299.11,300,55394092,50099660.1
1564147800,300.76,302.23,300.62,302.01,45084077,50336102
1564407000,301.88,301.93,300.85,301.46,38126462,49274878.65
1564493400,299.91,301.17,299.49,300.72,45849045,47611957.2
1564579800,300.99,301.2,295.2,297.43,104245162,49748988.1
1564666200,297.6,300.87,293.96,294.84,142646576,54836372.1
1564752600,293.85,294.12,290.9,292.62,116749695,58089990.55
1565011800,288.09,288.21,281.72,283.82,178745449,64735174.4
1565098200,285.91,288.04,284.28,287.8,120711682,68715694.55
1565184600,284.4,288.82,282.04,287.97,140572265,72814529.9
1565271000,289.62,293.62,289.01,293.62,87713904,74655751.05
1565357400,292.58,293.24,289.65,291.62,93729958,77324528.45
1565616600,289.96,291.6052,287.02,288.07,65527632,78905397
1565703000,287.74,294.15,287.36,292.55,94792972,81616647.4
1565789400,288.07,288.74,283.76,283.9,135622053,86192627.9
1565875800,284.88,285.64,282.39,284.65,101929845,88704035.8
1565962200,286.48,289.33,284.7138,288.85,85825286,89441238.2
1566221400,292.19,293.08,291.44,292.33,53640153,89938875.65
1566307800,291.77,292.36,289.95,290.09,51652752,90288614.6
1566394200,292.48,292.86,291.72,292.45,49723430,90414124.5
1566480600,293.23,293.93,290.4,292.36,51739292,90231384.5
1566567000,290.92,292.76,283.47,284.85,149318151,95443088.2
1566826200,287.27,288,285.58,288,72620598,97167795
1566912600,289.54,289.95,286.03,286.87,68262998,98288492.65
1566999000,286.14,289.07,285.25,288.89,59852324,96068850.75
1567085400,291.72,293.16,290.61,292.58,57998913,91836467.6
1567171800,294.22,294.2399,291.42,292.45,62961780,89147071.85
1567517400,290.57,291.58,289.27,290.74,69252354,83672417.1
1567603800,293.14,294.055,292.31,294.04,47003957,79987030.85
1567690200,296.79,298.83,296.64,297.82,83356779,77126256.55
1567776600,298.17,298.76,297.42,298.05,49584290,75219775.85
1568035800,299.14,299.24,297.16,298.2,51260290,73096292.45
1568122200,297.36,298.2,295.97,298.13,57947101,72717265.9
1568208600,298.47,300.34,297.75,300.25,68821066,71418670.6
1568295000,301.25,302.46,300.41,301.29,72908745,68283005.2
1568381400,301.78,302.17,300.68,301.09,62104838,66291754.85
1568640600,299.84,301.1378,299.45,300.16,58191175,64910049.3
1568727000,299.94,301.02,299.75,300.92,42904427,64373263
1568813400,300.49,301.22,298.24,301.1,74192091,65500229.95
1568899800,301.53,302.63,300.7103,301.08,78099215,66919019.2
1568986200,300.36,300.67,297.41,298.28,97455979,69204853.55
1569245400,297.55,299,297.27,298.21,47541321,64116012.05
1569331800,299.41,299.84,294.81,295.87,97367568,65353360.55
1569418200,295.96,298.11,294.33,297.62,73434081,65611914.7
1569504600,297.63,297.86,295.45,297,58722357,65555416.35
1569591000,297.83,297.9465,293.69,295.4,84781110,66894526.2
1569850200,295.97,297.55,295.92,296.77,52562761,66374575.25
1569936600,297.74,298.455,293,293.24,89900420,67406978.55
1570023000,291.5,291.51,286.64,288.06,124523974,71282979.4
1570109400,287.81,290.45,284.82,290.42,85906799,71410480.4
1570195800,291.14,294.63,290.82,294.35,66700681,72266299.95
1570455000,293.47,295.26,292.77,293.08,60656561,72736113.5
1570541400,291.04,291.85,288.49,288.53,101575470,74917531.95
1570627800,290.75,292.3,288.6559,291.27,65707329,74761845.1
1570714200,291.18,294.21,291,293.24,57255974,73979206.55
1570800600,296.27,298.74,296.1448,296.28,101228577,75935393.5
1571059800,295.93,296.67,295.57,295.95,40546668,75053168.15
1571146200,297.1,299.7,296.97,298.88,47832356,75299564.6
1571232600,298.37,299.16,297.92,298.4,50563596,74118139.85
1571319000,299.68,300.24,298.515,299.28,46784885,72552423.35
1571405400,298.69,299.395,296.99,297.97,64338028,70896525.8
1571664600,299.42,300.21,298.935,299.99,39460901,70492504.8
1571751000,300.58,300.9,298.91,299.01,49126038,68080428.3
1571837400,298.73,299.94,298.495,299.88,34991829,66158315.7
1571923800,300.91,301.07,299.4601,300.37,35857459,65015070.8
1572010200,299.74,302.2,299.6806,301.6,45205412,63036285.9
1572269400,302.94,303.85,302.91,303.3,42146965,62515496.1
1572355800,303,304.23,302.86,303.21,44284921,60234721.15
1572442200,303.43,304.55,301.99,304.14,49643928,56490718.85
1572528600,304.13,304.13,301.73,303.33,69053791,55648068.45
1572615000,304.92,306.19,304.74,306.14,71141515,55870110.15
1572877800,307.85,308,306.96,307.37,60606916,55867627.9
1572964200,307.59,307.9195,306.71,307.03,43033885,52940548.65
1573050600,307.03,307.4,306.06,307.1,46487108,51979537.6
1573137000,308.57,309.65,307.66,308.18,54272274,51830352.6
1573223400,307.8,309.0036,307.03,308.94,49068797,49222363.6
1573482600,307.42,308.54,307.27,308.35,35934909,48991775.65
1573569000,308.75,309.99,308.15,309,46484624,48924389.05
1573655400,307.91,309.54,307.66,309.1,54459018,49119160.15
